,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.049158417,0.45351893,0.80185616,0.37992054,0.74740314,0.690035,-0.39084497,0.55368435,-0.72974,1.313266,-0.78730893,-0.8304103,-0.013262415,0.30245897,-0.4743359,-0.8758398,0.4286766,0.6320116,0.02192384,0.43577313
0,0.049331687,0.45335874,0.8017993,0.37990233,0.74751806,0.6901592,-0.39068365,0.5535914,-0.729818,1.3132967,-0.78741974,-0.83035547,-0.013287807,0.30267715,-0.47425818,-0.8758669,0.42866915,0.6318991,0.021790648,0.4359066
1250,0.04915421,0.45352525,0.8018581,0.3799224,0.74740267,0.690031,-0.3908507,0.5536836,-0.72973806,1.3132704,-0.78730655,-0.8304138,-0.013261199,0.30246136,-0.47433823,-0.8758416,0.42867088,0.63201463,0.021921884,0.43577155
0,0.04918654,0.453471,0.8018597,0.37991464,0.74742115,0.6900511,-0.3907989,0.55368453,-0.7297647,1.3132594,-0.7873233,-0.8303992,-0.013245237,0.30249715,-0.47432727,-0.8758435,0.42868847,0.6319822,0.021906758,0.43580103
0,0.049153518,0.45352593,0.80185795,0.37992308,0.7474023,0.69003046,-0.39085132,0.5536834,-0.7297374,1.3132703,-0.787306,-0.8304144,-0.013261294,0.3024617,-0.47433892,-0.8758416,0.42867056,0.6320153,0.021921325,0.43577114
0,0.049153425,0.45352572,0.8018584,0.3799229,0.7474029,0.6900308,-0.39085117,0.5536834,-0.7297378,1.3132708,-0.7873065,-0.8304142,-0.013260817,0.30246148,-0.47433835,-0.8758418,0.42867017,0.6320153,0.021921754,0.43577155
0,0.049153876,0.45352563,0.8018581,0.3799228,0.74740326,0.6900311,-0.39085102,0.5536831,-0.7297379,1.3132708,-0.7873069,-0.830414,-0.013261294,0.30246183,-0.4743379,-0.875842,0.42866987,0.6320151,0.021921348,0.4357716
0,0.04916247,0.45351094,0.80185795,0.3799187,0.7474093,0.6900411,-0.39083654,0.5536827,-0.72974503,1.3132648,-0.78731334,-0.83040696,-0.013258457,0.30246124,-0.47433144,-0.8758427,0.42867652,0.6320087,0.021923613,0.4357782
0,0.049307264,0.45404658,0.80223256,0.38257954,0.7477919,0.6848563,-0.39127088,0.55297667,-0.73048574,1.3142875,-0.7869611,-0.83390605,-0.010370982,0.3112511,-0.47602636,-0.8758443,0.42741328,0.6309333,0.016556263,0.43577236
9101,0.049166966,0.4534997,0.8018589,0.379919,0.7474109,0.69004256,-0.39082596,0.55368614,-0.729749,1.3132625,-0.78731614,-0.83040553,-0.013254857,0.30247167,-0.4743312,-0.87584245,0.4286812,0.6320003,0.021921467,0.4357838
3345,0.04915291,0.45352754,0.8018575,0.37992328,0.7474004,0.69002855,-0.39085358,0.5536841,-0.7297363,1.3132699,-0.78730404,-0.83041537,-0.013261962,0.30245978,-0.47434062,-0.8758403,0.42867193,0.63201606,0.021921646,0.43576947
0,0.049165655,0.45350665,0.80185765,0.3799169,0.74741304,0.69004554,-0.3908315,0.55368054,-0.72974753,1.3132657,-0.7873173,-0.8304043,-0.013258183,0.30246505,-0.47432786,-0.8758441,0.42867503,0.6320065,0.021922505,0.4357818
0,0.049154125,0.4535245,0.8018584,0.37992245,0.74740374,0.6900319,-0.3908499,0.553683,-0.72973853,1.3132708,-0.78730744,-0.83041364,-0.013260794,0.30246222,-0.47433743,-0.8758424,0.42867,0.63201463,0.021921694,0.43577233
0,0.049443472,0.45327282,0.8017702,0.37988326,0.7476167,0.6902463,-0.39059773,0.5535038,-0.7298772,1.313318,-0.78747195,-0.8303262,-0.013284564,0.30279556,-0.47421208,-0.8758993,0.42863256,0.63185555,0.021677887,0.43598968
0,0.04917244,0.45348963,0.8018614,0.37991637,0.7474174,0.69004744,-0.39081562,0.55368423,-0.72975606,1.3132622,-0.78732,-0.830402,-0.013248825,0.30247936,-0.47432756,-0.87584496,0.42868048,0.6319954,0.021917056,0.43579093
0,0.04959625,0.45320016,0.80174035,0.3801521,0.7478081,0.6901401,-0.39053446,0.5533482,-0.7298816,1.31346,-0.78757894,-0.83054847,-0.013189495,0.30359942,-0.47421652,-0.87602186,0.4283665,0.63177264,0.021224927,0.4361524
0,0.04918771,0.45346874,0.8018594,0.37991378,0.747423,0.6900537,-0.39079618,0.55368316,-0.7297655,1.3132606,-0.7873251,-0.8303976,-0.013245856,0.3025005,-0.47432613,-0.87584436,0.42868766,0.6319802,0.021905636,0.43580347
0,0.049383055,0.45382452,0.80194205,0.38172966,0.74764663,0.6864899,-0.39127228,0.5531127,-0.7302133,1.3139198,-0.7869585,-0.83279496,-0.011410105,0.30851203,-0.4755548,-0.8757461,0.42793208,0.6312238,0.01796937,0.435773
0,0.049173497,0.453492,0.8018591,0.3799167,0.7474189,0.6900499,-0.3908171,0.55368096,-0.7297548,1.3132645,-0.78732216,-0.8304017,-0.01325239,0.3024802,-0.4743256,-0.875846,0.42867747,0.6319965,0.02191626,0.43579108
0,0.049185704,0.45347127,0.80185926,0.3799146,0.74741983,0.69005114,-0.3907993,0.5536855,-0.7297637,1.3132598,-0.78732294,-0.83039874,-0.013246989,0.3024977,-0.47432822,-0.87584305,0.4286893,0.63198113,0.021907473,0.43580094
0,0.049354874,0.45333737,0.8017993,0.37989676,0.74754417,0.69017637,-0.3906627,0.5535741,-0.72983825,1.3132992,-0.78742945,-0.8303503,-0.01327672,0.30269766,-0.4742469,-0.8758752,0.42866093,0.6318902,0.021764874,0.43592444
0,0.049153697,0.4535238,0.8018587,0.37992293,0.7474028,0.69003093,-0.3908495,0.55368394,-0.72973824,1.3132694,-0.7873064,-0.83041394,-0.013260031,0.3024621,-0.47433877,-0.8758418,0.4286712,0.6320146,0.021921683,0.43577194
0,0.049354564,0.45334274,0.80180013,0.3799026,0.7475405,0.6901661,-0.39066926,0.5535761,-0.7298345,1.3132977,-0.78742284,-0.83035696,-0.01327374,0.3027082,-0.47425523,-0.8758766,0.42865428,0.6318937,0.021758294,0.43592256
0,0.049154125,0.4535245,0.8018584,0.37992245,0.74740374,0.6900319,-0.3908499,0.553683,-0.72973853,1.3132708,-0.78730744,-0.83041364,-0.013260794,0.30246222,-0.47433743,-0.8758424,0.42867,0.63201463,0.021921694,0.43577233
0,0.049154125,0.4535245,0.8018584,0.37992245,0.74740374,0.6900319,-0.3908499,0.553683,-0.72973853,1.3132708,-0.78730744,-0.83041364,-0.013260794,0.30246222,-0.47433743,-0.8758424,0.42867,0.63201463,0.021921694,0.43577233
0,0.04975157,0.45310897,0.80166733,0.3800211,0.7478387,0.6902791,-0.39045656,0.5532949,-0.7299615,1.313451,-0.78760207,-0.8304294,-0.0132846115,0.3034965,-0.47416344,-0.8759826,0.428446,0.6317073,0.021194588,0.43620738
0,0.049152292,0.45352727,0.80185777,0.37992388,0.74739915,0.69002724,-0.3908538,0.55368495,-0.7297357,1.3132681,-0.7873024,-0.8304161,-0.013261294,0.30245927,-0.4743423,-0.8758397,0.42867357,0.6320162,0.02192142,0.43576875
3356,0.049150445,0.45353204,0.8018565,0.3799253,0.74739534,0.69002295,-0.3908595,0.55368555,-0.72973216,1.3132683,-0.7872977,-0.8304189,-0.013262987,0.30245847,-0.4743473,-0.8758379,0.42867404,0.63201827,0.021919679,0.43576542
9152,0.049153995,0.45352554,0.80185807,0.37992263,0.74740255,0.69003093,-0.39085093,0.5536835,-0.7297379,1.3132703,-0.78730625,-0.8304142,-0.013261223,0.30246124,-0.47433853,-0.87584174,0.42867106,0.63201505,0.02192173,0.43577138
9152,0.04915446,0.4535246,0.8018581,0.3799224,0.7474035,0.690032,-0.3908499,0.5536831,-0.7297385,1.3132708,-0.78730744,-0.83041346,-0.01326108,0.30246204,-0.4743374,-0.8758421,0.42867032,0.6320146,0.021921813,0.43577233
0,0.049329676,0.4533679,0.8018074,0.37990433,0.74752724,0.69015205,-0.39069313,0.55359226,-0.7298261,1.313298,-0.78742445,-0.8303579,-0.013280201,0.30266517,-0.47424865,-0.87587345,0.42865294,0.63190675,0.021794628,0.43590444
0,0.04916041,0.4535098,0.8018597,0.3799209,0.74740833,0.6900377,-0.390836,0.55368507,-0.72974443,1.3132641,-0.78731185,-0.8304089,-0.013255632,0.30246624,-0.47433385,-0.87584287,0.42867604,0.6320077,0.021921897,0.43577856
0,0.049565744,0.4532071,0.8017503,0.38018435,0.74780095,0.69010574,-0.39053887,0.55335283,-0.72986746,1.3134451,-0.7875646,-0.83057916,-0.013166892,0.30361968,-0.4742402,-0.8760227,0.42837152,0.631783,0.021204244,0.4361415
1255,0.049152195,0.45353022,0.8018565,0.3799244,0.7473977,0.6900255,-0.390857,0.5536844,-0.7297342,1.3132691,-0.78730065,-0.8304173,-0.013262903,0.30245963,-0.47434416,-0.87583905,0.4286728,0.63201725,0.021919966,0.43576735
1257,0.049151637,0.4535311,0.8018559,0.37992463,0.74739635,0.69002473,-0.39085793,0.5536845,-0.72973305,1.3132687,-0.7872998,-0.83041763,-0.013263881,0.30245844,-0.47434527,-0.8758383,0.42867413,0.63201755,0.021920288,0.43576646
0,0.04932444,0.45336407,0.80180395,0.37990558,0.74751985,0.69015074,-0.39068595,0.5535916,-0.72981966,1.3132935,-0.78741974,-0.83036023,-0.013279593,0.30267283,-0.47425786,-0.87586975,0.42866498,0.6319052,0.021792173,0.43590346
0,0.04915428,0.4535249,0.8018581,0.37992218,0.74740326,0.6900317,-0.3908501,0.5536833,-0.7297384,1.3132709,-0.78730714,-0.83041346,-0.0132611515,0.30246177,-0.47433767,-0.8758419,0.42867056,0.6320145,0.021922112,0.4357721
0,0.049154498,0.45352468,0.8018581,0.37992245,0.74740374,0.6900319,-0.39084995,0.5536831,-0.7297386,1.313271,-0.7873074,-0.83041364,-0.013260996,0.30246222,-0.4743375,-0.8758421,0.42867002,0.63201463,0.021921564,0.43577227
0,0.049361013,0.45331994,0.80180615,0.37994045,0.7475662,0.69014806,-0.39065075,0.55355895,-0.7298358,1.3133032,-0.7874331,-0.8303906,-0.013246548,0.3028107,-0.47425827,-0.8758934,0.42862743,0.6318853,0.021692991,0.43594766
0,0.049296092,0.45337397,0.8018287,0.379948,0.747513,0.6900947,-0.39070493,0.5536097,-0.7298093,1.313293,-0.78740275,-0.8304063,-0.013242245,0.30273047,-0.4742814,-0.8758764,0.42864284,0.63191366,0.021759998,0.43589768
0,0.049180247,0.45347872,0.8018608,0.37991717,0.74741584,0.6900445,-0.39080727,0.5536882,-0.72976065,1.3132591,-0.7873195,-0.83040255,-0.013246536,0.3024903,-0.4743305,-0.87584174,0.42868853,0.631986,0.021910882,0.4357953
9183,0.049285673,0.45338035,0.8018314,0.3799441,0.7475026,0.69009244,-0.39070818,0.5536179,-0.72980505,1.3132913,-0.7873991,-0.83040464,-0.013242746,0.30271107,-0.47428426,-0.875872,0.4286519,0.63191617,0.021780467,0.43588933
9187,0.04924675,0.45342168,0.80183285,0.37991324,0.74744815,0.69008815,-0.3907484,0.5536589,-0.7297832,1.3132738,-0.78736335,-0.830383,-0.013266921,0.30257994,-0.47430497,-0.8758443,0.42869726,0.6319368,0.021867681,0.4358397
0,0.04963131,0.45316195,0.8017085,0.38003322,0.7477597,0.6902333,-0.39049473,0.55335754,-0.7298967,1.3134089,-0.78755283,-0.8304478,-0.013256585,0.30337727,-0.4742163,-0.8759645,0.4284978,0.63175607,0.021317935,0.43613833
0,0.049345504,0.45344582,0.8018857,0.380478,0.7475258,0.6892577,-0.39086846,0.5536986,-0.72982323,1.3133898,-0.7872182,-0.8309698,-0.012816345,0.30403662,-0.47467098,-0.8758701,0.42842945,0.631719,0.020969402,0.43588027
0,0.049572516,0.45321196,0.8017348,0.38001716,0.74771386,0.69020313,-0.39054507,0.5534214,-0.7298869,1.3134062,-0.7875453,-0.83043593,-0.0132651925,0.3032487,-0.47420725,-0.8759413,0.42852053,0.6317722,0.021423483,0.43608943
9197,0.049153674,0.45352572,0.8018583,0.37992293,0.74740285,0.6900306,-0.3908511,0.55368334,-0.7297378,1.3132707,-0.78730637,-0.8304144,-0.013260841,0.30246183,-0.47433847,-0.8758418,0.42867,0.6320152,0.021921288,0.43577147
9197,0.049154125,0.4535245,0.8018584,0.37992245,0.74740374,0.6900319,-0.3908499,0.553683,-0.72973853,1.3132708,-0.78730744,-0.83041364,-0.013260794,0.30246222,-0.47433743,-0.8758424,0.42867,0.63201463,0.021921694,0.43577233
9197,0.049154125,0.4535245,0.8018584,0.37992245,0.74740374,0.6900319,-0.3908499,0.553683,-0.72973853,1.3132708,-0.78730744,-0.83041364,-0.013260794,0.30246222,-0.47433743,-0.8758424,0.42867,0.63201463,0.021921694,0.43577233
9197,0.049154125,0.4535245,0.8018584,0.37992245,0.74740374,0.6900319,-0.3908499,0.553683,-0.72973853,1.3132708,-0.78730744,-0.83041364,-0.013260794,0.30246222,-0.47433743,-0.8758424,0.42867,0.63201463,0.021921694,0.43577233
9197,0.049154125,0.4535245,0.8018584,0.37992245,0.74740374,0.6900319,-0.3908499,0.553683,-0.72973853,1.3132708,-0.78730744,-0.83041364,-0.013260794,0.30246222,-0.47433743,-0.8758424,0.42867,0.63201463,0.021921694,0.43577233
0,0.049182296,0.45347556,0.80185956,0.3799165,0.7474184,0.69004834,-0.3908037,0.55368525,-0.7297609,1.3132598,-0.7873214,-0.8304011,-0.013246989,0.30249572,-0.47432932,-0.87584317,0.42868719,0.6319848,0.021907782,0.43579847
9200,0.049283646,0.4533887,0.8018249,0.3799373,0.74748665,0.69009054,-0.3907166,0.5536288,-0.7297986,1.313295,-0.78739387,-0.8303982,-0.013259077,0.30270174,-0.47429022,-0.87586296,0.4286622,0.6319116,0.021792019,0.43588242
0,0.04928454,0.45422953,0.8026845,0.38357657,0.74800134,0.68291456,-0.3912305,0.5528208,-0.73086464,1.3146869,-0.7868742,-0.8352601,-0.009019566,0.31450957,-0.47666955,-0.8759457,0.42681846,0.6305329,0.014795566,0.43580246
0,0.04915143,0.4535297,0.8018571,0.37992442,0.747398,0.690026,-0.3908563,0.5536848,-0.72973424,1.3132689,-0.78730124,-0.83041704,-0.01326251,0.30245882,-0.47434348,-0.87583935,0.42867297,0.63201725,0.02192111,0.43576756
0,0.051549543,0.45343137,0.799865,0.3794909,0.7474674,0.6908584,-0.39206696,0.5513875,-0.72951955,1.3136566,-0.78599405,-0.83030194,-0.014976382,0.30334133,-0.47545165,-0.8751198,0.42940933,0.6317257,0.018701172,0.43582135
0,0.049294315,0.4535431,0.80197316,0.38093048,0.7476562,0.6887812,-0.39099377,0.5536568,-0.72978544,1.3135372,-0.7872265,-0.83142483,-0.012493598,0.3050255,-0.4747898,-0.87597764,0.4280601,0.6317012,0.020401835,0.4359258
0,0.049151897,0.4535285,0.8018576,0.37992412,0.7473995,0.6900275,-0.39085498,0.5536846,-0.7297351,1.3132694,-0.78730285,-0.8304161,-0.013262177,0.30245948,-0.47434193,-0.8758402,0.42867193,0.6320166,0.021921432,0.43576878
9219,0.04915297,0.45352784,0.8018568,0.37992325,0.7473985,0.6900275,-0.39085457,0.5536853,-0.72973543,1.3132684,-0.78730214,-0.8304156,-0.01326282,0.30245787,-0.47434264,-0.8758389,0.42867446,0.6320157,0.021921933,0.43576822
0,0.04922689,0.45342475,0.8018438,0.37994558,0.7474512,0.6900589,-0.390754,0.5536613,-0.72977227,1.3132707,-0.7873646,-0.8304137,-0.013247037,0.30262065,-0.47430855,-0.87585366,0.42867875,0.6319457,0.02184837,0.43584117
0,0.049497105,0.45337462,0.80189973,0.38086367,0.7477194,0.6889248,-0.39082336,0.553567,-0.7298622,1.3135118,-0.787262,-0.83135617,-0.0125247,0.30510634,-0.47477216,-0.8759732,0.42814103,0.63161266,0.020319438,0.43602332
571,0.04915323,0.4535266,0.80185795,0.3799232,0.74740165,0.6900296,-0.39085215,0.5536837,-0.7297369,1.3132702,-0.78730524,-0.8304148,-0.013261473,0.3024612,-0.47433957,-0.87584126,0.4286708,0.6320156,0.021921456,0.4357706
571,0.049153447,0.45352617,0.8018578,0.37992293,0.7474018,0.6900301,-0.3908519,0.55368364,-0.7297371,1.31327,-0.7873056,-0.8304146,-0.013261569,0.30246085,-0.4743392,-0.87584114,0.42867118,0.6320155,0.02192173,0.43577066
0,0.049178053,0.45347968,0.80185986,0.37991744,0.7474124,0.69004434,-0.39080968,0.55369174,-0.7297578,1.3132561,-0.7873171,-0.83040255,-0.013249135,0.30248278,-0.4743318,-0.87583935,0.42869335,0.63198644,0.02191571,0.43579167
9253,0.049396813,0.4533089,0.8017864,0.37989503,0.7475797,0.69020355,-0.39063567,0.55354154,-0.7298569,1.3133066,-0.78744924,-0.83034295,-0.013277936,0.30274653,-0.4742301,-0.8758879,0.42864275,0.63187635,0.021719169,0.4359545
9261,0.04915111,0.45352855,0.8018571,0.3799249,0.7473969,0.690025,-0.39085597,0.5536858,-0.7297337,1.3132668,-0.78729934,-0.8304175,-0.013261652,0.30245855,-0.4743456,-0.87583864,0.42867517,0.6320171,0.021920502,0.435767
0,0.049399532,0.4532937,0.8017951,0.37993273,0.7475983,0.69017816,-0.39062256,0.5535284,-0.72985566,1.3133184,-0.78745586,-0.8303787,-0.0132502075,0.30285576,-0.47423905,-0.87590396,0.42861232,0.6318678,0.02165711,0.43597692
0,0.04934312,0.45333514,0.80181295,0.37993914,0.74755037,0.6901396,-0.39066544,0.55357504,-0.7298269,1.3133037,-0.7874268,-0.83039075,-0.013249326,0.30278292,-0.47426233,-0.87588805,0.42863303,0.6318911,0.021721054,0.4359336
0,0.049186517,0.45347014,0.8018592,0.37991452,0.74742156,0.6900531,-0.3907977,0.5536841,-0.7297641,1.31326,-0.7873243,-0.8303982,-0.0132469535,0.3024982,-0.47432676,-0.8758439,0.42868844,0.6319809,0.021907186,0.43580216
0,0.04931488,0.45335835,0.8018195,0.3799434,0.7475263,0.69011414,-0.3906886,0.5535947,-0.72981524,1.3132963,-0.7874141,-0.8303989,-0.013248801,0.30274802,-0.4742716,-0.87587976,0.4286417,0.6319051,0.02174667,0.43591172
0,0.049154244,0.4535249,0.8018584,0.37992248,0.74740356,0.6900317,-0.39085004,0.553683,-0.7297384,1.3132708,-0.7873073,-0.83041364,-0.013260829,0.30246222,-0.47433764,-0.8758423,0.42867008,0.63201475,0.02192154,0.43577224
0,0.049152505,0.4535269,0.80185825,0.37992364,0.74740154,0.69002885,-0.39085284,0.5536838,-0.7297365,1.3132702,-0.7873046,-0.8304154,-0.013260936,0.30246127,-0.47434038,-0.87584144,0.42867088,0.6320162,0.021921134,0.43577033
5791,0.049160134,0.45351487,0.8018564,0.37992004,0.7474047,0.6900369,-0.3908412,0.5536845,-0.7297417,1.3132641,-0.7873098,-0.8304092,-0.013260698,0.30245918,-0.4743351,-0.8758402,0.4286785,0.63201004,0.02192391,0.4357747
0,0.049313843,0.45342454,0.80189884,0.38061336,0.74765086,0.68950164,-0.3907928,0.5535404,-0.7297009,1.3135067,-0.78739345,-0.8310388,-0.012895012,0.3042666,-0.4745246,-0.8760436,0.4281744,0.63183916,0.020952057,0.43601686
0,0.049169444,0.45349732,0.8018594,0.37991828,0.7474143,0.6900445,-0.39082342,0.55368376,-0.7297516,1.3132638,-0.787318,-0.83040446,-0.013253284,0.302476,-0.47432923,-0.8758443,0.42867813,0.63199955,0.021917988,0.43578672
0,0.04961566,0.45317334,0.8017287,0.380169,0.74783134,0.69015086,-0.39050236,0.5533153,-0.72988474,1.3134654,-0.78758705,-0.8305625,-0.013181388,0.30367514,-0.47422257,-0.8760295,0.42836505,0.6317586,0.021163892,0.43617567
0,0.04945066,0.45328203,0.8017868,0.38014063,0.7476729,0.6900503,-0.39061466,0.5534658,-0.7298228,1.3133953,-0.7874913,-0.8305599,-0.013175154,0.3033686,-0.4742867,-0.8759653,0.4284664,0.6318278,0.021390904,0.4360395
0,0.049435496,0.45327526,0.8017724,0.37988794,0.7476144,0.6902449,-0.39060095,0.5535075,-0.7298709,1.3133142,-0.7874713,-0.83032864,-0.013285709,0.3027881,-0.4742133,-0.8758999,0.428634,0.63185894,0.021685135,0.43598667
0,0.049163602,0.45350185,0.80186003,0.3799196,0.74740684,0.6900385,-0.39082885,0.55368894,-0.7297472,1.3132613,-0.7873129,-0.8304068,-0.013254273,0.30246952,-0.47433424,-0.87584096,0.4286827,0.63200146,0.02192303,0.43578148
0,0.049154125,0.4535245,0.8018584,0.37992245,0.74740374,0.6900319,-0.3908499,0.553683,-0.72973853,1.3132708,-0.78730744,-0.83041364,-0.013260794,0.30246222,-0.47433743,-0.8758424,0.42867,0.63201463,0.021921694,0.43577233
0,0.049168468,0.45349494,0.8018616,0.37991852,0.7474135,0.6900426,-0.39082193,0.55368656,-0.7297526,1.3132616,-0.78731644,-0.8304049,-0.01324985,0.30247575,-0.47433066,-0.87584364,0.42868024,0.6319984,0.02191844,0.4357869
0,0.049153626,0.45352346,0.80185807,0.37992296,0.74740076,0.6900297,-0.3908499,0.55368507,-0.7297373,1.3132665,-0.7873042,-0.8304144,-0.01325984,0.30245966,-0.47434083,-0.87584007,0.4286747,0.63201463,0.02192235,0.4357705
0,0.049720086,0.45312065,0.8016822,0.38019833,0.74793285,0.6902068,-0.39045525,0.55321264,-0.72991306,1.3135086,-0.7876433,-0.83056945,-0.013199317,0.30387655,-0.4741826,-0.8760766,0.42827588,0.63172853,0.021001112,0.4362617
0,0.04962244,0.4531885,0.8017538,0.38014853,0.74782056,0.69012845,-0.39052668,0.5533474,-0.72990954,1.3134582,-0.78755724,-0.8305583,-0.013156247,0.3036216,-0.47423616,-0.87602204,0.42836237,0.6317641,0.021185959,0.43615597
0,0.0494784,0.45328122,0.8017605,0.38016537,0.74768865,0.6900423,-0.39061135,0.5534385,-0.7298187,1.3134196,-0.78750455,-0.83057517,-0.013192857,0.30348,-0.47429076,-0.8759774,0.42843145,0.6318144,0.021319365,0.43606362
0,0.049673975,0.4531541,0.8016702,0.38004848,0.7477807,0.69023466,-0.3904877,0.55332243,-0.7299017,1.3134363,-0.7875743,-0.8304526,-0.013290358,0.30348235,-0.47420812,-0.875972,0.42846736,0.63173383,0.021234239,0.43617004
9317,0.049150884,0.45353135,0.80185616,0.37992492,0.74739546,0.6900239,-0.39085868,0.5536852,-0.7297325,1.3132681,-0.7872984,-0.8304182,-0.013263392,0.3024581,-0.47434646,-0.8758377,0.4286747,0.6320179,0.021919955,0.43576574
0,0.049382757,0.45332932,0.80180895,0.38010988,0.74760044,0.69001967,-0.3906589,0.55353385,-0.72980225,1.3133733,-0.7874564,-0.83054316,-0.013181925,0.30321392,-0.47430524,-0.87593126,0.42852145,0.6318505,0.021510411,0.4359789
0,0.049443472,0.45327282,0.8017702,0.37988326,0.7476167,0.6902463,-0.39059773,0.5535038,-0.7298772,1.313318,-0.78747195,-0.8303262,-0.013284564,0.30279556,-0.47421208,-0.8758993,0.42863256,0.63185555,0.021677887,0.43598968
0,0.049173497,0.453492,0.8018591,0.3799167,0.7474189,0.6900499,-0.3908171,0.55368096,-0.7297548,1.3132645,-0.78732216,-0.8304017,-0.01325239,0.3024802,-0.4743256,-0.875846,0.42867747,0.6319965,0.02191626,0.43579108
0,0.049410082,0.45329484,0.80178374,0.3798863,0.74758613,0.69022185,-0.39062068,0.5535358,-0.7298617,1.3133101,-0.7874521,-0.83033353,-0.013280416,0.30275542,-0.47423005,-0.87588775,0.42864904,0.6318654,0.021715831,0.43596345
0,0.049292706,0.45353785,0.8019867,0.38095832,0.7476738,0.68875825,-0.39099082,0.55364895,-0.72978896,1.313546,-0.7872263,-0.8314541,-0.012457848,0.30509356,-0.47479805,-0.8759888,0.42803717,0.631699,0.020361733,0.43593326
3414,0.049152233,0.4535288,0.8018568,0.37992358,0.74739856,0.69002736,-0.39085525,0.55368483,-0.729735,1.313269,-0.7873026,-0.8304159,-0.013263178,0.30245772,-0.47434196,-0.87583905,0.4286735,0.6320165,0.021922052,0.43576807
0,0.04926493,0.45339745,0.8018384,0.37993568,0.747478,0.69008267,-0.39072663,0.55364144,-0.7297959,1.3132855,-0.7873823,-0.8304024,-0.013245416,0.3026646,-0.47429457,-0.87586033,0.42866868,0.6319238,0.021815801,0.43586797
0,0.049302697,0.45337754,0.801819,0.37990108,0.7474965,0.6901353,-0.39070344,0.55361915,-0.7298138,1.313287,-0.78739774,-0.8303641,-0.013270164,0.3026325,-0.47427312,-0.87585914,0.42868042,0.63191205,0.021823216,0.43588233
0,0.049520683,0.45323515,0.8017626,0.38015747,0.7477548,0.6901017,-0.3905645,0.55339324,-0.72985065,1.3134365,-0.7875471,-0.8305613,-0.013176655,0.3035144,-0.47424346,-0.8759999,0.4284072,0.631798,0.02128967,0.4361044
0,0.04918442,0.4534742,0.80185956,0.3799153,0.74742013,0.69005024,-0.39080235,0.55368483,-0.72976303,1.3132602,-0.7873232,-0.8303995,-0.013246966,0.30249414,-0.47432694,-0.8758432,0.42868727,0.6319839,0.021908332,0.43579927
0,0.049153544,0.4535264,0.8018578,0.37992308,0.74740183,0.6900297,-0.39085206,0.55368376,-0.72973734,1.3132702,-0.7873054,-0.8304146,-0.013261473,0.30246085,-0.47433943,-0.87584114,0.42867112,0.63201547,0.021921467,0.43577066
0,0.049161147,0.45350862,0.80186,0.37992057,0.7474095,0.69003886,-0.39083466,0.5536846,-0.7297454,1.3132645,-0.7873127,-0.8304083,-0.013255048,0.30246705,-0.4743328,-0.87584364,0.42867574,0.6320071,0.021921515,0.43577966
0,0.04915433,0.4535222,0.80185854,0.37992257,0.74740314,0.69003165,-0.39084798,0.55368394,-0.7297386,1.3132683,-0.78730655,-0.83041346,-0.013259804,0.30246204,-0.47433844,-0.8758418,0.4286724,0.632014,0.021921825,0.43577242
0,0.049158417,0.45351315,0.801859,0.37992176,0.74740475,0.69003457,-0.39083993,0.5536865,-0.72974217,1.3132638,-0.78730905,-0.8304105,-0.013257002,0.3024637,-0.47433648,-0.875841,0.4286775,0.63200915,0.021922672,0.43577576
0,0.049699187,0.45313492,0.80168736,0.38018984,0.74789745,0.69018596,-0.3904615,0.55324143,-0.72990453,1.3135009,-0.78762615,-0.8305689,-0.013199794,0.30384398,-0.47420353,-0.87606,0.42830715,0.6317274,0.021040093,0.4362398
0,0.049575496,0.4538991,0.80203515,0.38223502,0.7477907,0.6853792,-0.39120144,0.5529474,-0.7305382,1.3142667,-0.7870566,-0.8335012,-0.010783506,0.3106298,-0.47581092,-0.8757402,0.42762136,0.6308586,0.016811002,0.4358546
0,0.049154855,0.4535238,0.8018583,0.37992203,0.74740446,0.69003284,-0.39084902,0.5536828,-0.72973907,1.3132708,-0.78730834,-0.830413,-0.013260866,0.302462,-0.47433653,-0.87584245,0.42867017,0.6320143,0.021922076,0.43577296
0,0.04978893,0.4530632,0.8016447,0.38004196,0.7479075,0.690337,-0.39039615,0.5532141,-0.7299625,1.3134658,-0.7876485,-0.8304321,-0.013282013,0.30360895,-0.47413784,-0.87601775,0.42841166,0.6316965,0.021117056,0.43626326
9390,0.04915135,0.45352817,0.8018564,0.37992507,0.74739647,0.69002515,-0.3908557,0.5536853,-0.7297331,1.3132658,-0.7872993,-0.8304175,-0.013262153,0.30245852,-0.47434577,-0.87583816,0.42867583,0.6320173,0.021920335,0.43576676
0,0.049160432,0.45351076,0.8018592,0.37992063,0.74740624,0.69003665,-0.3908376,0.55368644,-0.72974396,1.3132632,-0.78731,-0.8304092,-0.013256455,0.30246335,-0.4743352,-0.87584144,0.4286781,0.6320078,0.021923054,0.4357769
9396,0.04916352,0.4535056,0.80185795,0.37992004,0.74740803,0.6900395,-0.39083138,0.5536855,-0.7297457,1.3132644,-0.7873155,-0.83040684,-0.01325767,0.30247015,-0.474332,-0.87584174,0.4286794,0.63200325,0.021922791,0.43578118
